award_id,generated_internal_id,recipient_name,recipient_uei,award_amount,total_obligation,potential_total_value,start_date,end_date,award_type,awarding_agency,awarding_sub_agency,funding_agency,naics_code,naics_description,psc_code,psc_description,pop_state,pop_city,pop_country,number_of_offers,extent_competed,description
47QSWA21F7J1U,CONT_AWD_47QSWA21F7J1U_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,2352.5,2352.5,,2021-08-29,2021-09-28,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F62TK,CONT_AWD_47QSWA21F62TK_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,2352.5,2352.5,,2021-06-07,2021-07-07,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE7MX22F122F,CONT_AWD_SPE7MX22F122F_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,2263.4,2263.4,,2022-03-22,2022-05-23,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,8508964373!CALIBRATION CHECK K
SPE7MX22F674S,CONT_AWD_SPE7MX22F674S_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,2218.15,2218.15,,2022-08-31,2022-10-31,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509356257!PARTS KIT,AIR FILTE"
N0002424FG0159,CONT_AWD_N0002424FG0159_9700_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,2082.5,2082.5,,2024-01-25,2024-02-07,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,339112,Surgical and Medical Instrument Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,VA,NORFOLK,UNITED STATES,1,A,HARD HAT 10215841
SPE7MX23F043F,CONT_AWD_SPE7MX23F043F_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1998.72,1998.72,,2023-04-13,2023-07-12,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509827172!FILTER ELEMENT,INTA"
SPE7MX22F413E,CONT_AWD_SPE7MX22F413E_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1980.4,1980.4,,2022-06-13,2022-08-12,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509164675!ALARM,AUDIO-VISUAL"
SPE7M122F217P,CONT_AWD_SPE7M122F217P_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1960.76,1960.76,,2022-02-25,2022-04-26,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,"8508904122!ALARM,AUDIO-VISUAL"
47QSWA21F5ZWP,CONT_AWD_47QSWA21F5ZWP_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1882.0,1882.0,,2021-05-30,2021-06-29,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE7MX23F5544,CONT_AWD_SPE7MX23F5544_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1873.8,1873.8,,2023-01-12,2023-04-12,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509635399!FILTER ELEMENT,INTA"
SPE7MX22F677H,CONT_AWD_SPE7MX22F677H_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1873.8,1873.8,,2022-08-31,2022-11-30,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509356496!FILTER ELEMENT,INTA"
47QSWA21F6NJE,CONT_AWD_47QSWA21F6NJE_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1820.0,1820.0,,2021-07-14,2021-08-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F3QYV,CONT_AWD_47QSWA21F3QYV_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1820.0,1820.0,,2021-04-20,2021-05-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F34BG,CONT_AWD_47QSWA21F34BG_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1820.0,1820.0,,2021-03-18,2021-04-17,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE7M122F8068,CONT_AWD_SPE7M122F8068_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1810.72,1810.72,,2021-12-15,2022-02-14,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,8508748450!CALIBRATION CHECK K
N6279324FG0040,CONT_AWD_N6279324FG0040_9700_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1723.6,1723.6,,2024-05-16,2024-05-16,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,339112,Surgical and Medical Instrument Manufacturing,4030,"FITTINGS FOR ROPE, CABLE, AND CHAIN",PA,CRANBERRY TOWNSHIP,UNITED STATES,1,A,SURECLIMB SLIDER
N6449823FG013,CONT_AWD_N6449823FG013_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1712.4,1712.4,,2022-11-21,2023-01-03,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,A,O2 SENSORS
SPE7MX23F0990,CONT_AWD_SPE7MX23F0990_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1623.96,1623.96,,2022-10-20,2022-12-19,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,"8509478846!FILTER ELEMENT,INTA"
SPE7M122F116H,CONT_AWD_SPE7M122F116H_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1484.16,1484.16,,2022-02-14,2022-04-15,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,VA,STANARDSVILLE,UNITED STATES,,A,"8508870910!FILTER ELEMENT,INTA"
SPE7M122F132A,CONT_AWD_SPE7M122F132A_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1470.57,1470.57,,2022-02-17,2022-04-18,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,"8508883573!ALARM,AUDIO-VISUAL"
47QSWA21F7Z4P,CONT_AWD_47QSWA21F7Z4P_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1411.5,1411.5,,2021-09-23,2021-10-23,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F7Z4N,CONT_AWD_47QSWA21F7Z4N_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1411.5,1411.5,,2021-09-23,2021-10-23,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6VWK,CONT_AWD_47QSWA21F6VWK_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1411.5,1411.5,,2021-07-28,2021-08-27,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA22F0AGX,CONT_AWD_47QSWA22F0AGX_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1365.0,1365.0,,2021-10-27,2021-11-26,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSSC25F7QFH,CONT_AWD_47QSSC25F7QFH_4732_47QSMS24D0018_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1249.5,1249.5,,2025-04-21,2025-05-21,DELIVERY ORDER,General Services Administration,Federal Acquisition Service,General Services Administration,339112,Surgical and Medical Instrument Manufacturing,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",PA,CRANBERRY TOWNSHIP,UNITED STATES,999,A,10215839 VGARD C1 HARD HAT
SPE7M122F112Q,CONT_AWD_SPE7M122F112Q_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1236.8,1236.8,,2022-02-14,2022-04-15,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4310,COMPRESSORS AND VACUUM PUMPS,VA,STANARDSVILLE,UNITED STATES,,A,"8508870654!FILTER ELEMENT,INTA"
47QSWA21F8454,CONT_AWD_47QSWA21F8454_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,1035.1,1035.1,,2021-09-29,2021-10-29,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE7M122F9011,CONT_AWD_SPE7M122F9011_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,957.75,957.75,,2021-12-16,2022-02-14,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,4720,HOSE AND FLEXIBLE TUBING,VA,STANARDSVILLE,UNITED STATES,,A,"8508754560!TUBING,NONMETALLIC"
47QSWA22F00G5,CONT_AWD_47QSWA22F00G5_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,941.0,941.0,,2021-10-03,2021-11-02,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6LL0,CONT_AWD_47QSWA21F6LL0_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,941.0,941.0,,2021-07-11,2021-08-10,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6LFG,CONT_AWD_47QSWA21F6LFG_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,941.0,941.0,,2021-07-10,2021-08-09,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F2US9,CONT_AWD_47QSWA21F2US9_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,941.0,941.0,,2021-03-05,2021-04-04,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F4ZDG,CONT_AWD_47QSWA21F4ZDG_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,937.0,937.0,,2021-05-10,2021-06-09,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F4Y85,CONT_AWD_47QSWA21F4Y85_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,937.0,937.0,,2021-05-10,2021-06-09,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F1R3U,CONT_AWD_47QSWA21F1R3U_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,937.0,937.0,,2021-01-14,2021-02-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F1R3Q,CONT_AWD_47QSWA21F1R3Q_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,937.0,937.0,,2021-01-14,2021-02-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F3EC1,CONT_AWD_47QSWA21F3EC1_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,884.0,884.0,,2021-04-07,2021-05-07,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F3QGB,CONT_AWD_47QSWA21F3QGB_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,752.8,752.8,,2021-04-20,2021-05-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPMYM125P0101,CONT_AWD_SPMYM125P0101_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,744.78,744.78,,2024-11-19,2025-02-06,PURCHASE ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,325120,Industrial Gas Manufacturing,6830,GASES: COMPRESSED AND LIQUEFIED,VA,PORTSMOUTH,UNITED STATES,1,G,N4215842903179 CALIBRATION GAS
70Z04023F61828B00,CONT_AWD_70Z04023F61828B00_7008_70Z04019D61373B00_7008,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,734.0,734.0,,2023-09-05,2023-09-05,DELIVERY ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,339113,Surgical Appliance and Supplies Manufacturing,4240,SAFETY AND RESCUE EQUIPMENT,MD,CURTIS BAY,UNITED STATES,,G,1. CONTRACTOR SHALL PROVIDE GASKET & VALVE SPIDER
SPMYM122F0017,CONT_AWD_SPMYM122F0017_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,677.0,677.0,,2021-11-03,2021-11-22,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,6830,GASES: COMPRESSED AND LIQUEFIED,VA,PORTSMOUTH,UNITED STATES,1,A,N4215812952700 CALIBRATION GAS
47QSWA21F7RVW,CONT_AWD_47QSWA21F7RVW_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,618.8,618.8,,2021-09-13,2021-10-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE4AL25P0016,CONT_AWD_SPE4AL25P0016_9700_-NONE-_-NONE-,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,605.14,605.14,,2024-10-15,2024-11-14,PURCHASE ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,325120,Industrial Gas Manufacturing,6830,GASES: COMPRESSED AND LIQUEFIED,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,F,8510954352!CALIBRATING GAS MIX
N6449823FG021,CONT_AWD_N6449823FG021_9700_GS07F5530P_4730,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,575.18,575.18,,2022-11-21,2023-01-31,DELIVERY ORDER,Department of Defense,Department of the Navy,Department of Defense,315999,Other Apparel Accessories and Other Apparel Manufacturing,6625,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,PA,CRANBERRY TOWNSHIP,UNITED STATES,1,A,LEL SENSOR
47QSWA21F7X12,CONT_AWD_47QSWA21F7X12_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,562.2,562.2,,2021-09-20,2021-10-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F69NZ,CONT_AWD_47QSWA21F69NZ_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,562.2,562.2,,2021-06-20,2021-07-20,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F3AZP,CONT_AWD_47QSWA21F3AZP_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,562.2,562.2,,2021-03-31,2021-04-30,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
70Z04023F61819B00,CONT_AWD_70Z04023F61819B00_7008_70Z04019D61373B00_7008,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,519.4,519.4,,2023-06-24,2023-06-24,DELIVERY ORDER,Department of Homeland Security,U.S. Coast Guard,Department of Homeland Security,339113,Surgical Appliance and Supplies Manufacturing,6160,"MISCELLANEOUS BATTERY RETAINING FIXTURES, LINERS AND ANCILLARY ITEMS",MD,CURTIS BAY,UNITED STATES,,G,1. THE PURCHASE OF 35 EA POWER MODULE BATTERY CUP.
SPE7M122F133Y,CONT_AWD_SPE7M122F133Y_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,490.19,490.19,,2022-02-17,2022-04-18,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,VA,STANARDSVILLE,UNITED STATES,,A,"8508883692!ALARM,AUDIO-VISUAL"
47QSWA22F07E4,CONT_AWD_47QSWA22F07E4_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,470.5,470.5,,2021-10-22,2021-11-21,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F6NEG,CONT_AWD_47QSWA21F6NEG_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,470.5,470.5,,2021-07-14,2021-08-13,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
47QSWA21F82YL,CONT_AWD_47QSWA21F82YL_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,468.5,468.5,,2021-09-28,2021-10-28,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
SPE7MX22F464T,CONT_AWD_SPE7MX22F464T_9700_SPE7MX21D0061_9700,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,457.21,457.21,,2022-08-01,2022-09-30,DELIVERY ORDER,Department of Defense,Defense Logistics Agency,Department of Defense,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,6665,HAZARD-DETECTING INSTRUMENTS AND APPARATUS,PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,8509195562!CALIBRATION CHECK K
47QSWA22F086Q,CONT_AWD_47QSWA22F086Q_4732_47QSWA19A000A_4732,"MSA SAFETY SALES, LLC",825079de-439e-5b6b-ffe2-da5678a23422-C,455.0,455.0,,2021-10-24,2021-11-23,BPA CALL,General Services Administration,Federal Acquisition Service,General Services Administration,315999,Other Apparel Accessories and Other Apparel Manufacturing,8405,"OUTERWEAR, MEN'S",PA,CRANBERRY TOWNSHIP,UNITED STATES,,A,SAFETY HELMET
